20.525,-14.442,1
19.677,-13.601,1
18.999,-13.85,1
21.108,-16.636,1
17.09,-13.769,1
20.887,-15.67,1
21.055,-15.645,1
20.722,-15.774,1
19.898,-14.696,1
19.286,-14.568,1
20.824,-14.625,1
19.71,-14.98,1
19.792,-14.884,1
21.021,-14.026,1
21.734,-15.581,1
19.598,-15.785,1
19.734,-15.568,1
18.802,-14.429,1
21.662,-15.966,1
19.009,-14.548,1
18.946,-13.513,1
17.444,-13.925,1
20.179,-13.314,1
18.56,-13.463,1
18.664,-13.166,1
17.494,-13.323,1
19.877,-14.592,1
18.72,-14.275,1
19.102,-13.903,1
19.199,-14.398,1
18.839,-14.243,1
19.82,-15.065,1
18.644,-13.07,1
19.54,-14.844,1
18.754,-14.341,1
18.219,-13.281,1
18.43,-14.348,1
17.941,-14.061,1
18.116,-12.697,1
19.445,-15.168,1
18.163,-13.266,1
18.161,-13.93,1
20.548,-14.704,1
16.937,-13.694,1
17.725,-12.755,1
19.406,-15.948,1
19.967,-14.702,1
19.016,-13.746,1
18.404,-14.573,1
19.582,-14.923,1
18.532,-13.403,1
20.243,-14.457,1
20.203,-14.862,1
20.014,-15.825,1
19.074,-14.468,1
17.951,-14.655,1
18.99,-14.874,1
19.548,-14.809,1
19.771,-14.975,1
13.683,-12.339,2
14.569,-13.084,2
13.282,-13.457,2
15.936,-13.006,2
14.6,-10.775,2
14.029,-11.352,2
15.576,-11.994,2
16.101,-10.774,2
15.063,-11.476,2
15.861,-14.411,2
14.978,-11.354,2
14.577,-13.148,2
15.92,-12.01,2
14.929,-12.858,2
16.77,-12.134,2
15.51,-12.491,2
13.345,-11.133,2
14.508,-11.494,2
14.221,-12.266,2
15.336,-11.478,2
15.202,-11.339,2
14.096,-9.3837,2
16.539,-11.766,2
14.425,-11.284,2
13.948,-13.612,2
15.175,-11.5,2
15.532,-11.318,2
13.666,-10.813,2
14.135,-10.954,2
14.681,-11.705,2
14.789,-11.06,2
14.156,-11.336,2
13.549,-11.76,2
14.108,-11.868,2
14.802,-10.656,2
13.85,-11.152,2
16.222,-11.43,2
13.796,-13.532,2
14.94,-10.293,2
15.987,-10.541,2
15.1,-9.4377,2
15.407,-10.776,2
14.91,-11.613,2
15.217,-12.135,2
13.084,-10.692,2
15.913,-11.44,2
14.715,-10.897,2
15.272,-11.041,2
14.395,-11.78,2
13.934,-10.268,2
16.046,-10.635,2
13.42,-10.204,2
14.306,-11.198,2
15.35,-12.352,2
13.207,-10.758,2
14.652,-11.118,2
13.254,-8.1203,2
14.334,-10.526,2
14.306,-10.383,2
14.025,-13.394,2
14.841,-11.054,2
15.495,-11.041,2
16.363,-9.5792,2
14.407,-11.899,2
15.2,-12.191,2
14.951,-10.619,2
14.846,-10.415,2
14.723,-10.705,2
13.288,-10.862,2
13.999,-10.105,2
14.321,-12.629,2
14.045,-14.529,3
13.443,-15.221,3
12.711,-15.031,3
12.982,-15.322,3
13.078,-14.86,3
13.262,-15.677,3
13.141,-15.614,3
12.273,-15.63,3
13.751,-16.076,3
13.232,-15.624,3
14.366,-15.817,3
15.19,-16.563,3
14.051,-16.053,3
14.326,-15.993,3
13.773,-16.745,3
14.208,-15.714,3
13.153,-16.855,3
13.1,-17.37,3
12.991,-17.439,3
12.723,-16.865,3
12.952,-16.82,3
11.992,-17.102,3
11.844,-16.035,3
12.946,-17.645,3
12.41,-15.375,3
12.935,-17.35,3
13.085,-17.82,3
12.76,-16.625,3
12.992,-18.929,3
12.451,-18.049,3
11.926,-16.234,3
14.505,-16.983,3
13.587,-15.594,3
14.158,-16.05,3
13.168,-17.678,3
13.129,-16.565,3
12.991,-18.231,3
12.869,-17.652,3
13.696,-17.568,3
13.326,-18.422,3
12.739,-15.222,3
11.995,-17.109,3
13.99,-18.601,3
14.209,-18.436,3
13.437,-17.305,3
13.471,-18.549,3
13.721,-17.667,3
13.075,-18.714,3
