2.9103,-0.0061776,1
1.6165,-0.0044206,0
3.3184,-0.012515,1
1.5781,-0.01106,0
3.854,-0.029778,1
2.0569,-0.014467,0
1.6655,-0.0093531,1
2.8562,-0.028628,0
3.0799,-0.028344,1
1.5229,0.0093644,1
2.1244,-0.023202,0
3.3694,-0.021647,1
3.163,-0.01565,0
3.1395,-0.057573,1
2.9455,-0.017802,1
2.6487,-0.027789,1
2.4021,-0.020283,1
2.0861,-0.015676,1
2.4265,-0.024224,0
2.2816,-0.015371,1
2.4468,-0.013316,0
2.1928,-0.02216,0
3.6425,-0.026428,1
2.1056,0.0080538,1
2.607,-0.0071488,1
2.3421,-0.0071804,1
2.9391,-0.027622,1
1.7457,-0.013679,0
2.4622,-0.0017845,0
2.2515,-0.020934,0
2.3999,-0.015433,0
2.8905,-0.012657,1
1.6722,-0.012316,0
1.4375,-0.0044383,0
2.3357,0.0041793,0
2.1371,-0.0065835,0
2.7612,-0.015485,0
2.2411,0.0016573,1
1.9976,-0.0050119,1
2.7357,-0.014364,1
3.1493,-0.015281,0
2.8963,-0.025368,0
1.7562,-0.00044432,0
3.3341,-0.02519,1
2.9033,-0.018559,0
4.0686,-0.014275,1
2.8434,-0.026031,0
1.5268,-0.0026133,0
2.2613,-0.0071495,1
1.8458,0.00029586,0
1.6675,-0.0079814,0
2.0085,-0.01354,0
1.6725,-0.003189,0
3.0776,-0.017237,1
2.9163,-0.016163,0
1.4472,-0.011958,0
3.2981,-0.019148,1
2.3338,-0.0075267,0
3.5709,-0.035965,0
2.0782,-0.016865,0
1.4625,-0.0043626,0
2.6085,-0.020143,1
1.3047,-0.015538,0
2.5572,-0.0059309,0
2.3666,-0.022414,1
1.8135,-0.002289,0
2.2092,-0.0088622,1
2.6204,-0.035431,0
1.5976,-0.0078193,0
2.34,-0.005943,0
2.2552,-0.017463,1
2.465,-0.0046785,0
2.8783,-0.021225,1
2.2252,-0.021322,0
1.5883,-0.0050004,0
0.36924,-0.0066817,0
1.5884,-0.018917,0
2.0347,-0.0056415,0
3.2034,-0.046903,1
1.9561,-0.004829,0
2.019,-0.0095057,0
1.2219,-0.0043643,0
1.8661,-0.0037901,0
1.7046,-0.0028738,0
2.7369,-0.031568,1
2.2001,-0.012217,0
2.1735,0.012144,0
2.0942,-0.017977,0
2.684,-0.0037399,1
1.8334,-0.0085771,0
1.4525,-0.01354,0
2.2929,-0.02061,0
2.0059,-0.011517,0
2.4151,-0.021589,1
2.4741,-0.0070889,0
