-439.14,-6660.8,1
-331.23,-5708.3,1
-1486,-6024,1
-1016.3,-5929.9,1
385.64,-7551,1
-2112.3,-7715,1
-1212.7,-6044.9,1
-737.72,-5897.7,1
-1096.5,-7690.8,1
-492.16,-6460.6,1
118.04,-7955.6,1
-461.57,-6116.8,1
-1635.8,-5945,1
-1603,-6095.2,1
-1331.8,-6530.3,1
-1131.7,-5990.6,1
-5357,-4449.5,3
-1861.9,-3715.1,1
-411.23,-6336.7,1
-1178.8,-6888.5,1
-1174.4,-912.33,2
-1385,-184.78,2
-1238.7,-156.45,2
-786.04,-1520.2,2
-882.51,-1411.7,2
-438.09,-1908.4,2
-1071.6,209.28,2
-1025.6,-2877.1,2
-2074.5,-1222.6,2
-1742.8,-2418.9,2
-2134.6,-2971.8,2
-781.41,-2570.5,2
-569.39,-2069,2
-833.85,-2361.7,2
-996.63,-5817.1,1
-5523.8,-4778.9,3
-6215.7,-5247.3,3
-600.5,-6313.2,1
-1454.7,-4592.2,1
-6519.2,-4510.3,3
-1779.1,-4407.4,1
-963.63,-5867.2,1
-7163.1,-5086,3
-5278.5,-4745.9,3
-6292.1,-5188.4,3
-1902.1,-3844.6,1
-128.88,-7768.9,1
-2924.6,-4789,3
-556.48,-7623.7,1
-1001.3,-6697.8,1
-1571.5,-5805.4,1
-790.16,-6459.9,1
-437.42,-6380.1,1
-380.92,-10920,1
-1567.2,-6169.8,1
-491.55,-6247,1
-5909.5,-4631.5,3
-838.79,-6326.6,1
107.13,-6018.3,1
-233.82,-7385.9,1
-774.06,-6034.4,1
-30.75,-2272.3,2
-1169.7,-2595.8,2
-1156.1,-1217.2,2
-924.21,-285.11,2
-1329.5,-1872.2,2
-784.62,-1357.1,2
-1214.1,-2278.5,2
-1280.2,-265.55,2
-532.19,-629.55,2
-139.93,-2443.9,2
-1356.9,-1586.5,2
